sample_idx,match_f1,ordered_f1,kendall_tau,tau_normalized,precision,recall,num_predicted_steps,num_reference_steps
219,0.5454545454545454,0.3818181818181818,-1.0,0.0,1.0,0.375,3,8
220,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
221,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
222,0.6153846153846153,0.523076923076923,0.0,0.5,1.0,0.4444444444444444,4,9
223,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
224,0.33333333333333337,0.23333333333333334,-1.0,0.0,1.0,0.2,2,10
225,0.5,0.35,-1.0,0.0,1.0,0.3333333333333333,3,9
226,0.4615384615384615,0.4153846153846153,0.3333333333333333,0.6666666666666666,1.0,0.3,3,10
227,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
228,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
229,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
230,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
231,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
232,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
233,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
234,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
235,1.0,1.0,1.0,1.0,1.0,1.0,1,1
236,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
237,0.25,0.25,1.0,1.0,1.0,0.14285714285714285,1,7
238,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
239,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
240,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
241,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
242,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
243,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
244,0.6153846153846153,0.5538461538461538,0.3333333333333333,0.6666666666666666,1.0,0.4444444444444444,4,9
